StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,Archetype
129,Male,Kochi,Tier1,EE,Networking,No,No,8.7,7.84,8.34,8.35,8.17,8.13,8.7,8.72,8.58,86.1,3,3,3,3,2,73.4,3.7,73.6,78.9,0,High,High-Achiever
130,Female,Bangalore,Tier2,CS,DataScience,No,No,7.69,7.64,7.6,7.81,8.02,7.62,7.53,7.53,7.61,83.2,1,3,1,3,1,56.4,3.3,58.2,57.5,1,Mid,Average
131,Female,Kochi,Tier1,Civil,AI,No,No,8.7,8.81,8.88,8.95,8.42,8.91,8.99,8.49,8.89,87.9,2,3,3,2,2,71.8,4.1,81.5,65.7,0,High,High-Achiever
132,Female,Delhi,Tier2,EE,Embedded,No,Yes,5.65,6.02,5.67,5.56,6.21,6.21,5.51,6.39,5.92,62.6,1,3,2,3,0,67.8,3.7,93.3,71.6,1,Low,Specialist
133,Female,Jaipur,Tier2,EE,Embedded,Yes,No,6.4,6.92,6.31,5.83,6.3,7.29,6.43,6.69,6.72,61.3,1,3,2,3,1,70.7,3.3,65.5,61.4,0,Mid,Average
134,Male,Delhi,Tier2,Civil,Networking,No,No,6.35,6.14,6.08,6.89,6.32,6.78,6.54,6.88,6.62,71.5,2,3,1,2,1,79.5,2.9,64.1,47.9,0,Mid,Average
135,Male,Kolkata,Tier2,EE,DataScience,No,No,7.43,7.62,7.16,6.88,6.87,7.76,7.04,7.64,7.28,81.0,3,2,1,2,0,59.5,2.7,56.4,54.6,1,Mid,Average
136,Male,Hyderabad,Tier1,CS,Embedded,No,No,8.65,8.75,8.61,8.02,8.29,8.98,8.52,8.5,8.6,99.4,3,4,3,3,1,81.3,4.3,90.5,69.1,0,High,High-Achiever
137,Male,Chennai,Tier2,Civil,Embedded,Yes,Yes,6.38,6.55,6.26,6.09,7.13,6.71,6.43,6.53,6.5,70.6,0,1,2,2,1,47.1,3.3,100.0,53.4,1,Mid,Specialist
138,Female,Pune,Tier2,ECE,Networking,No,No,6.73,6.76,7.59,6.92,6.87,6.7,7.18,6.88,7.08,68.9,1,3,2,2,0,62.3,3.2,66.2,63.7,0,Mid,Average
139,Male,Pune,Tier3,Mechanical,AI,No,No,5.9,5.8,6.73,5.65,5.91,5.53,6.18,5.82,6.07,48.2,0,1,1,1,0,43.3,2.5,43.0,39.0,1,Low,Below-Average
140,Female,Jaipur,Tier1,Civil,Embedded,Yes,No,8.71,9.11,8.7,9.0,8.37,8.92,8.59,8.49,8.55,90.8,3,3,3,4,2,82.8,4.4,72.9,83.4,0,High,High-Achiever
141,Male,Ahmedabad,Tier2,ECE,AI,No,No,7.62,7.59,7.77,7.8,7.09,7.96,7.45,7.6,7.47,60.9,0,0,1,2,1,73.1,4.2,54.3,62.6,0,Mid,Average
142,Female,Mumbai,Tier2,Civil,Embedded,No,No,7.04,8.31,7.13,7.09,8.06,7.91,7.75,7.42,7.52,79.4,0,2,2,3,0,72.9,3.1,58.1,70.5,0,Mid,Average
143,Female,Mumbai,Tier2,Civil,AI,No,Yes,5.82,5.05,4.74,4.86,6.03,5.04,5.1,5.12,5.36,77.4,2,4,1,3,1,51.6,3.3,80.7,50.7,0,Low,Specialist
144,Female,Kolkata,Tier2,ECE,Embedded,No,No,6.38,6.4,6.07,5.66,6.42,6.3,5.29,6.06,5.92,78.5,1,2,2,1,0,73.0,4.0,59.9,86.4,0,Low,Average
145,Male,Ahmedabad,Tier2,CS,Networking,No,No,7.79,7.65,7.74,7.9,7.68,7.35,8.12,8.16,7.93,73.2,0,3,4,2,1,64.6,3.1,76.0,57.5,1,Mid,Average
146,Male,Kochi,Tier1,Mechanical,DataScience,Yes,No,7.98,8.28,8.6,9.23,8.7,8.32,8.43,8.26,8.63,90.8,1,4,2,4,1,78.1,4.2,90.7,71.7,1,High,High-Achiever
147,Female,Chennai,Tier2,Mechanical,DataScience,Yes,Yes,5.81,5.54,6.36,5.6,5.61,5.69,5.75,5.91,5.97,76.4,2,3,4,2,1,59.3,3.5,58.6,53.8,1,Low,Average
148,Female,Bangalore,Tier2,CS,Networking,Yes,No,6.2,6.64,6.81,6.94,5.92,6.6,6.65,6.6,6.57,68.8,1,2,2,3,0,60.5,2.8,49.1,60.3,1,Mid,Average
149,Male,Hyderabad,Tier2,Civil,AI,No,No,7.47,7.09,7.58,7.34,8.06,7.18,7.32,7.82,7.46,89.8,1,1,1,1,0,78.9,3.6,72.0,48.2,1,Mid,Average
150,Male,Ahmedabad,Tier1,Mechanical,Embedded,Yes,No,8.98,8.79,8.02,8.77,8.4,8.19,8.09,8.43,8.36,86.2,2,4,2,3,3,81.8,4.2,81.7,80.1,1,High,High-Achiever
151,Male,Mumbai,Tier3,IT,Embedded,Yes,Yes,5.54,5.05,5.77,5.48,5.28,4.87,4.59,4.95,5.14,67.8,0,2,2,0,0,49.6,3.1,24.7,24.9,1,Low,Below-Average
152,Male,Kolkata,Tier3,Mechanical,Embedded,No,Yes,6.57,6.5,6.49,6.41,6.76,6.34,6.29,6.51,6.48,40.0,1,1,1,2,0,45.6,2.1,49.1,45.6,1,Low,Below-Average
153,Male,Chennai,Tier1,Mechanical,DataScience,Yes,No,8.37,8.29,8.35,7.98,8.13,8.13,7.67,7.57,7.98,94.4,2,3,2,4,0,94.7,4.2,89.2,68.5,1,Mid,High-Achiever
154,Male,Bangalore,Tier2,EE,Embedded,Yes,No,6.6,6.97,6.33,6.66,6.32,6.11,6.77,6.78,6.52,86.8,1,4,1,2,0,75.4,4.2,38.2,58.9,1,Mid,Average
155,Male,Delhi,Tier1,EE,AI,No,No,8.07,8.8,8.81,8.41,8.89,8.67,8.45,8.74,8.61,88.1,2,4,3,4,1,75.7,5.0,76.2,82.2,1,High,High-Achiever
156,Male,Hyderabad,Tier3,CS,AI,No,No,5.98,5.98,6.07,5.79,5.41,6.38,5.2,6.32,5.77,65.6,1,2,1,2,0,45.5,3.6,40.9,67.0,1,Low,Below-Average
157,Female,Jaipur,Tier1,Civil,AI,No,No,8.79,8.83,8.91,9.17,8.78,8.88,8.94,8.56,8.75,90.8,3,4,3,3,0,78.7,3.7,87.1,70.5,1,High,High-Achiever
158,Female,Ahmedabad,Tier3,IT,Embedded,Yes,No,6.49,5.91,5.95,5.83,5.53,5.36,6.0,5.85,6.14,53.6,1,2,2,1,0,49.3,3.1,36.8,42.5,0,Low,Below-Average
159,Female,Kolkata,Tier3,IT,Networking,No,No,5.25,6.27,5.9,5.71,5.49,5.72,5.74,5.33,5.64,65.5,0,2,0,1,0,41.7,2.5,33.7,36.8,0,Low,Below-Average
160,Female,Bangalore,Tier3,IT,DataScience,Yes,No,5.79,6.13,5.82,5.51,5.6,5.74,5.94,5.87,5.84,51.9,0,0,1,0,0,51.9,3.0,49.3,35.3,0,Low,Below-Average
161,Female,Delhi,Tier1,IT,AI,No,No,7.85,8.58,7.61,8.46,8.77,7.67,8.79,7.88,8.37,85.0,2,4,2,3,1,88.7,3.9,78.7,73.0,0,High,High-Achiever
162,Male,Chennai,Tier2,CS,Embedded,Yes,No,5.65,6.17,5.37,6.26,4.91,5.19,6.06,6.28,6.05,80.1,1,2,1,4,0,46.9,2.0,89.3,64.9,0,Low,Specialist
163,Male,Kochi,Tier1,Mechanical,Embedded,No,No,8.31,8.73,8.36,8.71,8.95,8.76,8.2,8.94,8.55,92.9,2,3,3,3,1,73.2,4.1,74.2,74.6,1,High,High-Achiever
164,Female,Kolkata,Tier1,Civil,AI,Yes,No,9.0,8.11,8.81,8.08,8.47,8.99,7.9,8.77,8.61,84.5,2,3,1,4,2,77.1,4.5,72.5,93.7,0,High,High-Achiever
165,Female,Delhi,Tier2,CS,Embedded,No,No,7.62,7.29,8.24,7.71,7.1,7.61,7.06,6.79,7.46,69.1,2,1,0,2,0,61.5,3.6,66.8,65.3,1,Mid,Average
166,Male,Chennai,Tier2,IT,Embedded,Yes,No,7.58,7.76,7.42,7.09,7.42,7.06,7.39,7.15,7.33,69.8,0,0,2,2,1,81.0,3.7,62.3,53.9,1,Mid,Average
167,Male,Chennai,Tier3,ECE,DataScience,No,No,6.17,5.26,4.78,5.14,5.46,5.95,5.23,5.93,5.53,67.3,1,2,1,1,0,57.0,2.9,51.2,40.3,0,Low,Below-Average
168,Female,Bangalore,Tier3,IT,Networking,No,Yes,4.68,4.55,5.32,4.7,5.01,4.69,4.84,4.67,4.93,50.0,1,1,0,2,0,56.5,3.0,36.7,36.0,0,Low,Below-Average
169,Male,Kochi,Tier2,IT,Embedded,No,Yes,6.46,7.65,6.41,6.63,7.24,6.61,6.69,7.21,7.04,77.9,1,0,0,2,0,62.9,3.8,52.8,68.4,1,Mid,Average
170,Male,Delhi,Tier2,Mechanical,AI,No,Yes,5.38,6.12,6.0,6.15,6.59,6.13,5.71,6.46,5.98,76.7,1,2,3,3,1,57.1,3.0,95.9,35.3,0,Low,Specialist
171,Female,Bangalore,Tier1,Civil,Embedded,No,No,9.18,8.68,8.9,9.33,8.93,8.17,8.3,8.55,8.6,87.6,2,4,3,4,0,71.3,4.2,71.3,68.6,1,High,High-Achiever
172,Male,Chennai,Tier2,IT,Embedded,No,No,8.6,8.63,8.62,7.61,8.07,8.0,8.34,8.16,8.32,83.1,1,2,2,2,0,71.3,4.4,71.3,57.3,0,High,Average
173,Female,Jaipur,Tier1,EE,DataScience,No,Yes,7.6,8.27,8.75,7.96,7.9,8.87,7.97,8.35,8.24,86.5,3,4,4,2,2,82.9,4.3,91.2,82.8,1,High,High-Achiever
174,Female,Ahmedabad,Tier2,ECE,AI,Yes,Yes,6.38,6.41,5.56,6.21,6.39,5.67,6.81,5.95,6.34,68.1,1,4,2,4,0,72.9,3.2,91.9,69.8,1,Low,Specialist
175,Female,Kochi,Tier1,ECE,AI,No,No,8.8,9.27,8.34,8.56,9.38,9.03,8.87,8.82,9.03,83.1,2,2,4,3,2,78.7,4.2,77.2,87.7,1,High,High-Achiever
176,Male,Hyderabad,Tier1,CS,AI,No,No,8.01,9.36,8.43,8.26,9.15,8.87,8.82,8.82,8.55,93.1,2,3,2,4,0,79.1,4.1,76.3,81.7,0,High,High-Achiever
177,Male,Hyderabad,Tier2,Mechanical,Networking,No,Yes,8.63,8.31,8.75,8.77,8.6,8.49,8.66,8.29,8.4,68.9,1,2,1,1,0,66.4,3.3,58.1,61.3,1,High,Average
178,Female,Chennai,Tier2,Civil,Embedded,No,Yes,6.34,5.84,5.67,6.26,4.84,5.6,5.92,5.44,5.7,73.1,1,1,2,2,1,68.9,3.3,74.6,64.5,0,Low,Specialist
179,Male,Mumbai,Tier3,Mechanical,Networking,No,Yes,6.05,6.2,5.56,5.65,4.55,5.29,5.63,6.07,5.73,59.3,1,0,1,0,0,34.8,2.5,32.4,32.6,1,Low,Below-Average
180,Female,Pune,Tier3,Civil,DataScience,Yes,No,5.01,4.53,5.02,4.6,5.17,4.48,5.28,5.25,4.94,49.5,1,0,1,1,0,54.6,2.7,48.4,25.6,0,Low,Below-Average
181,Male,Chennai,Tier3,Mechanical,Embedded,No,Yes,5.36,4.74,5.88,5.26,5.11,4.85,5.08,5.6,5.25,53.9,0,1,0,0,0,47.8,2.3,48.5,48.4,1,Low,Below-Average
182,Male,Pune,Tier3,ECE,AI,No,Yes,5.89,5.49,6.22,5.81,5.43,5.83,6.22,6.02,5.67,73.8,0,1,1,0,0,38.5,2.9,31.5,33.9,0,Low,Below-Average
183,Male,Delhi,Tier2,Mechanical,AI,Yes,No,8.21,7.26,7.25,6.98,7.67,7.76,7.37,7.55,7.51,76.6,2,3,2,2,0,48.3,3.8,66.1,61.5,0,Mid,Average
184,Female,Hyderabad,Tier2,IT,Embedded,Yes,Yes,7.17,7.5,6.87,7.59,7.5,7.32,7.1,6.43,7.19,66.9,1,2,2,0,0,63.9,3.4,64.1,63.0,1,Mid,Average
185,Female,Jaipur,Tier3,ECE,Embedded,Yes,No,7.05,6.05,7.03,5.56,6.41,6.15,6.28,5.99,6.38,63.1,0,2,0,0,0,61.0,1.6,57.1,46.5,0,Low,Below-Average
186,Female,Delhi,Tier3,Mechanical,Embedded,Yes,Yes,4.84,5.93,5.6,5.8,5.0,5.43,5.59,5.7,5.43,58.5,1,1,1,1,0,63.1,3.2,47.7,53.4,0,Low,Below-Average
187,Female,Pune,Tier2,IT,Embedded,Yes,No,6.66,6.88,6.79,7.21,6.19,6.49,6.41,6.12,6.8,100.0,2,3,1,2,1,67.8,3.6,69.5,68.7,1,Mid,Average
188,Male,Bangalore,Tier1,Mechanical,DataScience,No,No,10.0,10.0,9.17,9.1,10.0,10.0,9.63,9.88,9.85,89.4,0,3,2,2,2,91.8,3.8,85.3,79.4,0,High,High-Achiever
189,Male,Ahmedabad,Tier3,IT,DataScience,Yes,Yes,5.19,5.5,6.04,5.58,5.8,5.92,6.21,5.67,5.78,56.2,0,1,0,1,0,47.6,3.3,51.8,39.6,1,Low,Below-Average
190,Female,Bangalore,Tier1,CS,AI,No,No,8.18,7.98,8.37,7.68,7.66,8.47,8.21,8.18,8.14,95.1,2,5,2,2,2,85.7,3.6,73.0,78.8,1,High,High-Achiever
191,Male,Chennai,Tier2,Mechanical,Embedded,Yes,Yes,4.86,5.08,5.26,5.56,5.6,5.8,5.08,5.09,5.44,53.4,1,0,1,3,0,55.5,3.9,84.0,47.8,1,Low,Specialist
192,Female,Chennai,Tier1,ECE,AI,No,No,8.08,8.34,7.76,8.33,7.64,8.07,8.42,8.02,8.03,88.5,2,2,2,3,2,76.9,4.2,81.7,76.6,0,High,High-Achiever
193,Male,Kolkata,Tier1,Civil,AI,Yes,No,8.69,9.4,9.47,8.75,8.16,8.7,8.83,9.48,8.97,98.0,1,4,2,3,2,75.9,3.3,80.3,96.3,0,High,High-Achiever
194,Male,Kochi,Tier3,IT,Embedded,Yes,Yes,4.74,5.2,5.25,5.33,4.87,5.13,4.91,5.02,5.24,58.8,0,1,0,1,0,29.5,2.9,46.4,45.8,1,Low,Below-Average
195,Male,Delhi,Tier1,Mechanical,Embedded,Yes,No,8.95,8.87,8.44,8.4,8.91,8.82,7.95,8.93,8.56,79.3,2,2,4,5,1,87.7,4.0,86.4,81.2,1,High,High-Achiever
196,Male,Hyderabad,Tier1,IT,Networking,No,No,8.15,8.16,8.63,8.48,9.17,7.85,8.18,8.81,8.47,86.0,2,3,2,2,3,76.2,4.0,84.7,73.1,1,High,High-Achiever
197,Female,Kolkata,Tier2,ECE,Networking,No,No,7.5,7.53,7.54,8.05,7.17,7.45,7.79,7.49,7.44,86.6,0,1,2,2,0,58.6,3.1,58.4,70.2,0,Mid,Average
198,Male,Pune,Tier3,ECE,AI,No,Yes,5.33,4.8,4.44,4.65,4.52,4.87,4.93,4.89,4.91,63.8,0,2,0,1,0,37.4,2.7,34.6,51.6,0,Low,Below-Average
199,Female,Pune,Tier1,Civil,Embedded,No,No,8.01,7.9,7.83,7.82,8.22,7.58,8.13,7.46,7.96,83.8,1,4,4,2,1,78.8,4.0,89.7,83.4,1,Mid,High-Achiever
200,Female,Jaipur,Tier2,ECE,Embedded,No,No,6.75,7.45,7.35,7.37,7.47,6.48,6.67,6.7,7.13,69.5,1,3,2,1,0,79.1,2.6,63.1,63.7,0,Mid,Average
201,Female,Jaipur,Tier3,ECE,AI,No,No,6.04,6.32,5.39,5.81,6.42,5.68,5.39,6.24,5.92,54.4,1,0,0,0,0,66.8,3.6,31.8,54.3,0,Low,Below-Average
202,Female,Mumbai,Tier2,ECE,Networking,Yes,Yes,5.89,5.67,6.37,6.96,6.53,5.83,6.05,6.28,6.27,73.3,1,1,1,3,0,43.4,3.0,83.5,70.3,0,Low,Specialist
203,Male,Chennai,Tier2,Civil,Networking,Yes,No,7.01,6.53,6.38,6.28,6.75,6.51,6.55,6.69,6.51,85.7,1,1,2,2,1,62.2,3.1,44.3,64.3,1,Mid,Average
204,Female,Kolkata,Tier1,ECE,Networking,No,No,8.83,8.99,8.48,8.82,8.66,8.74,8.72,8.88,8.84,93.3,3,5,0,3,2,73.8,3.7,82.2,77.2,0,High,High-Achiever
205,Female,Pune,Tier1,EE,AI,No,No,7.96,8.36,8.44,7.89,7.65,8.28,7.67,8.29,8.13,90.3,2,4,2,4,2,85.9,4.5,80.6,84.3,0,High,High-Achiever
206,Female,Jaipur,Tier1,CS,Networking,No,No,8.65,8.29,7.83,7.74,9.05,8.0,8.33,8.28,8.24,81.3,2,4,2,2,1,81.7,3.7,78.0,71.7,0,High,High-Achiever
207,Female,Kochi,Tier1,EE,Networking,No,No,8.76,7.25,8.05,8.44,7.82,8.4,8.31,7.48,8.03,81.4,3,4,2,3,1,76.2,4.3,93.1,73.0,1,High,High-Achiever
208,Male,Hyderabad,Tier3,CS,AI,Yes,Yes,6.49,7.22,6.07,6.12,6.25,6.66,6.49,6.25,6.41,65.3,1,1,2,0,0,48.7,2.4,30.4,43.5,1,Low,Below-Average
209,Male,Kolkata,Tier1,CS,DataScience,No,No,8.31,9.06,8.68,8.83,8.41,8.54,9.2,8.06,8.82,81.3,2,3,2,3,1,77.1,4.0,86.9,65.8,1,High,High-Achiever
210,Female,Kochi,Tier2,IT,DataScience,Yes,No,8.09,6.95,7.76,7.99,6.74,7.68,6.87,7.6,7.36,73.2,1,2,2,2,1,77.9,2.9,79.7,68.6,0,Mid,Average
211,Male,Bangalore,Tier3,IT,Embedded,Yes,Yes,6.56,6.28,6.37,6.44,5.98,6.42,6.99,5.72,6.37,63.0,0,1,2,1,0,52.9,2.4,52.8,34.4,0,Low,Below-Average
212,Male,Chennai,Tier2,EE,Networking,Yes,No,9.0,8.86,8.78,8.49,8.6,8.98,8.55,8.08,8.69,65.9,2,1,2,1,0,70.4,3.5,59.7,58.2,0,High,Average
213,Female,Mumbai,Tier1,IT,AI,No,No,7.5,8.01,7.26,7.27,7.41,7.05,7.7,7.44,7.65,82.9,2,4,2,3,1,64.0,4.3,74.1,76.5,1,Mid,High-Achiever
214,Male,Bangalore,Tier3,IT,AI,No,No,5.18,5.26,5.06,5.27,4.91,4.32,5.18,4.67,4.98,59.1,1,1,0,0,0,47.4,2.3,28.4,44.4,1,Low,Below-Average
215,Male,Mumbai,Tier3,Civil,AI,Yes,Yes,4.47,5.21,4.99,4.92,4.35,4.35,4.98,4.64,5.07,65.0,0,1,1,1,0,66.7,2.7,37.9,40.6,0,Low,Below-Average
216,Male,Mumbai,Tier3,EE,AI,Yes,No,4.91,4.96,5.4,4.69,4.63,5.7,5.67,5.73,4.9,70.6,1,1,2,2,1,59.9,3.3,35.1,43.3,0,Low,Below-Average
217,Female,Jaipur,Tier1,CS,AI,No,No,8.28,7.62,7.91,8.0,8.32,7.69,8.15,8.04,7.96,91.0,3,4,3,3,1,68.9,3.5,77.0,77.6,0,Mid,High-Achiever
218,Female,Ahmedabad,Tier1,Mechanical,Embedded,No,No,7.96,8.09,8.29,8.81,8.08,8.19,8.31,8.66,8.35,88.4,2,4,3,2,1,78.1,4.2,79.7,74.9,1,High,High-Achiever
219,Male,Ahmedabad,Tier2,Mechanical,AI,Yes,Yes,5.54,4.49,5.03,5.25,4.74,5.12,5.25,5.3,5.03,63.3,1,2,3,1,0,48.0,2.5,84.2,45.7,1,Low,Specialist
220,Female,Ahmedabad,Tier2,Civil,Networking,No,No,7.4,7.04,7.14,6.68,7.36,7.07,7.66,7.1,7.2,66.4,1,2,2,1,1,78.7,3.0,64.4,70.7,0,Mid,Average
221,Female,Jaipur,Tier2,EE,AI,No,No,7.31,7.31,7.3,7.15,7.53,6.7,6.79,6.91,7.03,70.9,1,2,1,1,0,67.0,3.6,48.9,45.2,0,Mid,Average
222,Female,Hyderabad,Tier2,Civil,Embedded,No,No,6.66,7.88,7.73,7.39,7.56,7.49,7.33,7.01,7.29,78.3,1,2,2,2,1,58.9,3.2,53.9,60.4,1,Mid,Average
223,Female,Mumbai,Tier3,Civil,DataScience,No,Yes,5.72,6.21,5.92,5.94,6.11,5.97,5.33,5.32,5.86,63.4,0,2,2,0,0,48.3,2.1,40.4,39.3,1,Low,Below-Average
224,Male,Mumbai,Tier2,ECE,Embedded,No,Yes,6.8,6.48,6.41,6.89,6.45,6.43,6.36,7.41,6.48,51.1,2,2,1,2,2,33.9,4.1,83.4,60.0,1,Low,Specialist
225,Female,Hyderabad,Tier1,CS,DataScience,Yes,No,8.25,8.15,8.62,8.26,8.35,7.89,8.41,8.28,8.31,84.1,3,4,4,3,1,73.5,4.6,94.9,67.8,1,High,High-Achiever
226,Male,Mumbai,Tier2,Civil,AI,Yes,No,7.54,8.09,7.79,8.15,7.56,7.11,7.61,7.61,7.7,80.8,0,1,1,2,1,60.4,1.8,86.9,49.0,1,Mid,Specialist
227,Male,Pune,Tier1,EE,Networking,No,No,9.18,8.83,8.41,8.49,8.44,7.77,8.18,8.81,8.62,88.4,1,3,3,3,0,85.1,3.6,70.7,77.3,1,High,High-Achiever
228,Female,Mumbai,Tier2,Civil,Networking,No,No,5.64,6.38,6.06,6.38,5.69,5.98,5.71,5.62,5.88,63.7,1,2,1,1,1,49.5,3.8,63.8,70.6,1,Low,Average
229,Female,Chennai,Tier2,CS,DataScience,No,No,6.26,6.34,7.06,5.99,6.33,6.31,6.57,6.37,6.4,93.8,1,3,2,2,0,62.0,3.4,64.9,64.7,1,Low,Average
230,Male,Chennai,Tier1,IT,Networking,No,No,7.81,7.61,7.97,8.35,7.34,7.91,7.57,7.83,7.63,87.9,2,3,3,2,1,86.1,4.8,81.1,69.7,0,Mid,High-Achiever
231,Female,Kochi,Tier1,CS,DataScience,No,Yes,7.93,8.43,8.09,8.56,7.98,8.71,8.29,8.16,8.51,89.9,3,4,1,3,0,71.3,4.4,73.5,74.6,0,High,High-Achiever
232,Male,Kochi,Tier2,ECE,DataScience,No,No,6.84,6.75,6.74,6.4,6.75,7.01,6.81,6.93,6.93,78.2,2,0,1,1,0,66.8,3.6,75.8,69.1,0,Mid,Average
233,Female,Chennai,Tier2,Mechanical,AI,No,Yes,6.02,5.13,4.82,5.23,5.91,5.82,5.8,5.9,5.63,66.7,1,2,0,3,1,60.7,2.5,76.4,40.6,0,Low,Specialist
234,Female,Mumbai,Tier2,IT,Networking,Yes,No,8.61,8.57,7.83,8.32,9.07,7.74,8.1,8.4,8.21,69.2,1,1,1,2,1,78.7,3.7,65.9,61.4,0,High,Average
235,Female,Hyderabad,Tier2,ECE,Networking,Yes,Yes,6.16,6.38,6.71,6.72,6.67,6.62,6.19,6.27,6.44,89.1,1,5,1,0,0,57.7,2.3,86.6,54.9,1,Low,Specialist
236,Female,Mumbai,Tier3,Civil,AI,No,Yes,6.07,6.04,6.11,5.86,5.68,6.26,6.12,6.89,6.01,70.0,0,1,1,1,0,46.5,3.6,48.0,40.1,0,Low,Below-Average
237,Male,Delhi,Tier2,IT,DataScience,No,No,6.09,6.79,6.0,6.05,5.83,7.1,6.37,6.13,6.44,81.6,2,2,2,0,1,71.8,3.7,75.4,83.6,1,Low,Average
238,Female,Jaipur,Tier3,EE,DataScience,No,No,4.73,4.27,5.02,4.48,5.31,4.75,5.16,4.37,4.8,65.8,1,1,1,1,1,36.1,2.3,47.6,39.9,1,Low,Below-Average
239,Female,Pune,Tier1,ECE,AI,Yes,No,8.68,8.11,8.05,8.57,8.33,9.12,8.56,8.4,8.52,83.0,2,2,1,3,0,78.7,4.5,78.1,81.1,0,High,High-Achiever
240,Female,Delhi,Tier1,IT,Embedded,No,No,8.91,8.42,8.74,8.42,8.37,8.68,8.67,8.17,8.59,94.4,3,3,2,3,3,77.3,5.0,89.7,72.6,0,High,High-Achiever
241,Female,Pune,Tier3,Civil,Embedded,No,No,4.33,4.49,4.01,4.0,4.83,4.0,4.62,4.44,4.2,51.6,1,1,0,1,0,46.7,2.7,35.7,49.3,1,Low,Below-Average
242,Female,Jaipur,Tier3,Mechanical,AI,No,No,5.1,4.48,5.0,5.29,5.43,5.78,5.48,5.51,5.37,62.8,0,1,1,1,0,55.6,3.1,43.6,52.7,0,Low,Below-Average
243,Male,Pune,Tier1,ECE,DataScience,Yes,No,8.43,8.25,9.2,8.39,8.06,8.97,9.44,8.66,8.51,79.8,2,2,3,2,0,83.3,4.0,72.9,73.9,0,High,High-Achiever
244,Male,Kolkata,Tier2,Civil,AI,No,No,6.19,6.61,7.26,6.95,7.34,6.8,7.2,6.97,6.87,58.7,2,1,2,1,1,59.0,3.5,50.7,61.6,1,Mid,Average
245,Male,Kolkata,Tier2,ECE,AI,No,No,6.64,6.8,6.58,6.34,6.48,6.41,5.92,6.42,6.51,77.5,2,3,2,2,0,66.1,2.7,60.5,54.8,0,Mid,Average
246,Female,Mumbai,Tier3,EE,Networking,Yes,Yes,4.68,5.13,5.23,5.0,4.96,5.06,4.87,5.31,5.12,51.9,0,1,1,0,1,61.4,2.8,45.7,32.6,0,Low,Below-Average
247,Male,Ahmedabad,Tier2,IT,Networking,No,No,6.86,7.39,6.19,7.09,7.54,6.99,6.86,6.73,6.89,59.1,1,3,2,1,0,58.3,3.5,44.7,70.3,1,Mid,Average
248,Male,Pune,Tier2,ECE,AI,No,No,7.8,7.03,7.04,7.03,6.48,7.85,7.28,6.97,7.05,79.3,1,1,1,3,0,66.2,4.4,64.5,57.6,1,Mid,Average
249,Female,Delhi,Tier2,Civil,Networking,Yes,No,7.1,7.57,7.95,7.07,7.24,7.97,7.42,7.07,7.36,92.0,1,3,2,1,0,63.5,2.6,52.6,42.7,1,Mid,Average
250,Male,Ahmedabad,Tier2,IT,Embedded,No,No,7.47,8.06,7.88,7.54,7.48,7.5,7.32,7.52,7.65,86.1,0,2,2,2,0,64.5,3.4,71.5,76.1,0,Mid,Average
251,Female,Pune,Tier3,ECE,AI,No,Yes,5.36,5.25,5.23,5.35,5.27,5.38,5.25,5.0,5.29,57.4,1,2,0,0,0,33.3,3.6,38.5,36.0,1,Low,Below-Average
252,Female,Delhi,Tier3,Mechanical,DataScience,No,No,5.01,4.92,5.26,5.15,5.2,5.15,5.81,5.98,5.18,60.1,1,1,1,2,0,60.7,2.7,30.8,41.5,1,Low,Below-Average
253,Female,Bangalore,Tier2,IT,Embedded,No,No,7.44,6.89,7.55,7.03,6.96,7.89,6.93,7.18,7.26,82.1,0,0,1,1,0,58.8,3.4,60.7,75.1,0,Mid,Average
254,Male,Bangalore,Tier1,Mechanical,Embedded,Yes,No,8.81,8.74,8.55,8.74,8.84,8.81,8.56,8.85,8.81,93.6,2,4,1,3,1,86.2,3.9,75.6,77.0,0,High,High-Achiever
255,Female,Hyderabad,Tier1,ECE,Networking,Yes,No,8.73,8.3,8.5,8.01,8.59,8.28,8.02,8.69,8.28,86.3,2,3,3,2,1,76.3,3.8,90.9,76.9,1,High,High-Achiever
256,Male,Kochi,Tier3,EE,DataScience,No,No,5.81,6.48,6.13,6.4,6.2,5.98,6.06,5.83,6.05,60.3,0,1,0,1,0,42.4,1.7,42.0,31.7,1,Low,Below-Average
257,Male,Bangalore,Tier3,Civil,Embedded,Yes,Yes,6.13,5.9,6.41,7.14,5.83,6.27,5.34,5.98,6.19,63.0,0,0,1,1,0,58.9,2.4,40.5,27.7,0,Low,Below-Average
258,Male,Jaipur,Tier1,Mechanical,DataScience,No,No,9.29,8.54,9.28,9.24,8.68,9.21,9.46,9.68,9.15,90.8,1,5,1,2,0,86.0,3.8,86.1,76.8,1,High,High-Achiever
